path	class
skills/react-best-practices/rules/_sections.md	kit-verbatim
skills/react-best-practices/rules/_template.md	kit-verbatim
skills/react-best-practices/rules/advanced-effect-event-deps.md	kit-verbatim
skills/react-best-practices/rules/advanced-event-handler-refs.md	kit-verbatim
skills/react-best-practices/rules/advanced-init-once.md	kit-verbatim
skills/react-best-practices/rules/advanced-use-latest.md	kit-verbatim
skills/react-best-practices/rules/async-api-routes.md	kit-verbatim
skills/react-best-practices/rules/async-cheap-condition-before-await.md	kit-verbatim
skills/react-best-practices/rules/async-defer-await.md	kit-verbatim
skills/react-best-practices/rules/async-dependencies.md	kit-verbatim
skills/react-best-practices/rules/async-parallel.md	kit-verbatim
skills/react-best-practices/rules/async-suspense-boundaries.md	kit-verbatim
skills/react-best-practices/rules/bundle-analyzable-paths.md	kit-verbatim
skills/react-best-practices/rules/bundle-barrel-imports.md	kit-verbatim
skills/react-best-practices/rules/bundle-conditional.md	kit-verbatim
skills/react-best-practices/rules/bundle-defer-third-party.md	kit-verbatim
skills/react-best-practices/rules/bundle-dynamic-imports.md	kit-verbatim
skills/react-best-practices/rules/bundle-preload.md	kit-verbatim
skills/react-best-practices/rules/client-event-listeners.md	kit-verbatim
skills/react-best-practices/rules/client-localstorage-schema.md	kit-verbatim
skills/react-best-practices/rules/client-passive-event-listeners.md	kit-verbatim
skills/react-best-practices/rules/client-swr-dedup.md	kit-verbatim
skills/react-best-practices/rules/js-batch-dom-css.md	kit-verbatim
skills/react-best-practices/rules/js-cache-function-results.md	kit-verbatim
skills/react-best-practices/rules/js-cache-property-access.md	kit-verbatim
skills/react-best-practices/rules/js-cache-storage.md	kit-verbatim
skills/react-best-practices/rules/js-combine-iterations.md	kit-verbatim
skills/react-best-practices/rules/js-early-exit.md	kit-verbatim
skills/react-best-practices/rules/js-flatmap-filter.md	kit-verbatim
skills/react-best-practices/rules/js-hoist-regexp.md	kit-verbatim
skills/react-best-practices/rules/js-index-maps.md	kit-verbatim
skills/react-best-practices/rules/js-length-check-first.md	kit-verbatim
skills/react-best-practices/rules/js-min-max-loop.md	kit-verbatim
skills/react-best-practices/rules/js-request-idle-callback.md	kit-verbatim
skills/react-best-practices/rules/js-set-map-lookups.md	kit-verbatim
skills/react-best-practices/rules/js-tosorted-immutable.md	kit-verbatim
skills/react-best-practices/rules/rendering-activity.md	kit-verbatim
skills/react-best-practices/rules/rendering-animate-svg-wrapper.md	kit-verbatim
skills/react-best-practices/rules/rendering-conditional-render.md	kit-verbatim
skills/react-best-practices/rules/rendering-content-visibility.md	kit-verbatim
skills/react-best-practices/rules/rendering-hoist-jsx.md	kit-verbatim
skills/react-best-practices/rules/rendering-hydration-no-flicker.md	kit-verbatim
skills/react-best-practices/rules/rendering-hydration-suppress-warning.md	kit-verbatim
skills/react-best-practices/rules/rendering-resource-hints.md	kit-verbatim
skills/react-best-practices/rules/rendering-script-defer-async.md	kit-verbatim
skills/react-best-practices/rules/rendering-svg-precision.md	kit-verbatim
skills/react-best-practices/rules/rendering-usetransition-loading.md	kit-verbatim
skills/react-best-practices/rules/rerender-defer-reads.md	kit-verbatim
skills/react-best-practices/rules/rerender-dependencies.md	kit-verbatim
skills/react-best-practices/rules/rerender-derived-state-no-effect.md	kit-verbatim
skills/react-best-practices/rules/rerender-derived-state.md	kit-verbatim
skills/react-best-practices/rules/rerender-functional-setstate.md	kit-verbatim
skills/react-best-practices/rules/rerender-lazy-state-init.md	kit-verbatim
skills/react-best-practices/rules/rerender-memo-with-default-value.md	kit-verbatim
skills/react-best-practices/rules/rerender-memo.md	kit-verbatim
skills/react-best-practices/rules/rerender-move-effect-to-event.md	kit-verbatim
skills/react-best-practices/rules/rerender-no-inline-components.md	kit-verbatim
skills/react-best-practices/rules/rerender-simple-expression-in-memo.md	kit-verbatim
skills/react-best-practices/rules/rerender-split-combined-hooks.md	kit-verbatim
skills/react-best-practices/rules/rerender-transitions.md	kit-verbatim
skills/react-best-practices/rules/rerender-use-deferred-value.md	kit-verbatim
skills/react-best-practices/rules/rerender-use-ref-transient-values.md	kit-verbatim
skills/react-best-practices/rules/server-after-nonblocking.md	kit-verbatim
skills/react-best-practices/rules/server-auth-actions.md	kit-verbatim
skills/react-best-practices/rules/server-cache-lru.md	kit-verbatim
skills/react-best-practices/rules/server-cache-react.md	kit-verbatim
skills/react-best-practices/rules/server-dedup-props.md	kit-verbatim
skills/react-best-practices/rules/server-hoist-static-io.md	kit-verbatim
skills/react-best-practices/rules/server-no-shared-module-state.md	kit-verbatim
skills/react-best-practices/rules/server-parallel-fetching.md	kit-verbatim
skills/react-best-practices/rules/server-parallel-nested-fetching.md	kit-verbatim
skills/react-best-practices/rules/server-serialization.md	kit-verbatim
skills/reactome_database/SKILL.md	kit-verbatim
skills/reactome_database/references/api_reference.md	kit-verbatim
skills/reactome_database/references/citation.bib	kit-verbatim
skills/reactome_database/scripts/reactome_analysis.py	kit-verbatim
skills/redesign/SKILL.md	kit-verbatim
skills/research-grants/SKILL.md	kit-verbatim
skills/research-grants/assets/budget_justification_template.md	kit-verbatim
skills/research-grants/assets/nih_specific_aims_template.md	kit-verbatim
skills/research-grants/assets/nsf_project_summary_template.md	kit-verbatim
skills/research-grants/references/README.md	kit-verbatim
skills/research-grants/references/broader_impacts.md	kit-verbatim
skills/research-grants/references/darpa_guidelines.md	kit-verbatim
skills/research-grants/references/doe_guidelines.md	kit-verbatim
skills/research-grants/references/nih_guidelines.md	kit-verbatim
skills/research-grants/references/nsf_guidelines.md	kit-verbatim
skills/research-grants/references/nstc_guidelines.md	kit-verbatim
skills/research-grants/references/specific_aims_guide.md	kit-verbatim
skills/research-lookup/README.md	kit-verbatim
skills/research-lookup/SKILL.md	kit-verbatim
skills/research-lookup/scripts/research_lookup.py	kit-verbatim
skills/research-manager/SKILL.md	kit-verbatim
skills/research-manager/references/event-taxonomy.md	kit-verbatim
skills/research-manager/references/provenance-tags.md	kit-verbatim
skills/research-manager/references/session-protocol.md	kit-verbatim
skills/rigor-reviewer/SKILL.md	kit-verbatim
skills/rigor-reviewer/references/review-dimensions.md	kit-verbatim
skills/root-cause-debugging/SKILL.md	kit-verbatim
skills/rowan/SKILL.md	kit-verbatim
skills/rwkv/SKILL.md	kit-verbatim
skills/rwkv/references/architecture-details.md	kit-verbatim
skills/rwkv/references/rwkv7.md	kit-verbatim
skills/rwkv/references/state-management.md	kit-verbatim
skills/saelens/SKILL.md	kit-verbatim
skills/saelens/references/README.md	kit-verbatim
skills/saelens/references/api.md	kit-verbatim
skills/saelens/references/tutorials.md	kit-verbatim
skills/scanpy/SKILL.md	kit-verbatim
skills/scanpy/assets/analysis_template.py	kit-verbatim
skills/scanpy/assets/celltype_mapping.json	kit-verbatim
skills/scanpy/assets/gene_signatures.json	kit-verbatim
skills/scanpy/assets/pipeline_config.json	kit-verbatim
skills/scanpy/references/api_reference.md	kit-verbatim
skills/scanpy/references/plotting_guide.md	kit-verbatim
skills/scanpy/references/r_interop.md	kit-verbatim
skills/scanpy/references/standard_workflow.md	kit-verbatim
skills/scanpy/scripts/_common.py	kit-verbatim
skills/scanpy/scripts/annotate.py	kit-verbatim
skills/scanpy/scripts/batch_correct.py	kit-verbatim
skills/scanpy/scripts/cluster.py	kit-verbatim
skills/scanpy/scripts/convert.py	kit-verbatim
skills/scanpy/scripts/find_markers.py	kit-verbatim
skills/scanpy/scripts/inspect_data.py	kit-verbatim
skills/scanpy/scripts/plot.py	kit-verbatim
skills/scanpy/scripts/preprocess.py	kit-verbatim
skills/scanpy/scripts/pseudobulk.py	kit-verbatim
skills/scanpy/scripts/qc_analysis.py	kit-verbatim
skills/scanpy/scripts/reduce_dimensions.py	kit-verbatim
skills/scanpy/scripts/run_pipeline.py	kit-verbatim
skills/scanpy/scripts/score_genes.py	kit-verbatim
skills/scanpy/scripts/subset.py	kit-verbatim
skills/scholar-evaluation/SKILL.md	kit-verbatim
skills/scholar-evaluation/references/evaluation_framework.md	kit-verbatim
skills/scholar-evaluation/scripts/calculate_scores.py	kit-verbatim
skills/scholar-evaluation/scripts/generate_schematic.py	kit-verbatim
skills/scholar-evaluation/scripts/generate_schematic_ai.py	kit-verbatim
skills/scientific-brainstorming/SKILL.md	kit-verbatim
skills/scientific-brainstorming/references/brainstorming_methods.md	kit-verbatim
skills/scientific-critical-thinking/SKILL.md	kit-verbatim
skills/scientific-critical-thinking/references/common_biases.md	kit-verbatim
skills/scientific-critical-thinking/references/evidence_hierarchy.md	kit-verbatim
skills/scientific-critical-thinking/references/experimental_design.md	kit-verbatim
skills/scientific-critical-thinking/references/logical_fallacies.md	kit-verbatim
skills/scientific-critical-thinking/references/scientific_method.md	kit-verbatim
skills/scientific-critical-thinking/references/statistical_pitfalls.md	kit-verbatim
skills/scientific-schematics/SKILL.md	kit-verbatim
skills/scientific-schematics/references/QUICK_REFERENCE.md	kit-verbatim
skills/scientific-schematics/references/README.md	kit-verbatim
skills/scientific-schematics/references/best_practices.md	kit-verbatim
skills/scientific-schematics/scripts/example_usage.sh	kit-verbatim
skills/scientific-schematics/scripts/generate_schematic.py	kit-verbatim
skills/scientific-schematics/scripts/generate_schematic_ai.py	kit-verbatim
skills/scientific-slides/SKILL.md	kit-verbatim
skills/scientific-slides/assets/beamer_template_conference.tex	kit-verbatim
skills/scientific-slides/assets/beamer_template_defense.tex	kit-verbatim
skills/scientific-slides/assets/beamer_template_seminar.tex	kit-verbatim
skills/scientific-slides/assets/powerpoint_design_guide.md	kit-verbatim
skills/scientific-slides/assets/timing_guidelines.md	kit-verbatim
skills/scientific-slides/references/beamer_guide.md	kit-verbatim
skills/scientific-slides/references/data_visualization_slides.md	kit-verbatim
skills/scientific-slides/references/presentation_structure.md	kit-verbatim
skills/scientific-slides/references/slide_design_principles.md	kit-verbatim
skills/scientific-slides/references/talk_types_guide.md	kit-verbatim
skills/scientific-slides/references/visual_review_workflow.md	kit-verbatim
skills/scientific-slides/scripts/generate_schematic.py	kit-verbatim
skills/scientific-slides/scripts/generate_schematic_ai.py	kit-verbatim
skills/scientific-slides/scripts/generate_slide_image.py	kit-verbatim
skills/scientific-slides/scripts/generate_slide_image_ai.py	kit-verbatim
skills/scientific-slides/scripts/pdf_to_images.py	kit-verbatim
skills/scientific-slides/scripts/slides_to_pdf.py	kit-verbatim
skills/scientific-slides/scripts/validate_presentation.py	kit-verbatim
skills/scientific-visualization/SKILL.md	kit-verbatim
skills/scientific-visualization/assets/color_palettes.py	kit-verbatim
skills/scientific-visualization/assets/nature.mplstyle	kit-verbatim
skills/scientific-visualization/assets/presentation.mplstyle	kit-verbatim
skills/scientific-visualization/assets/publication.mplstyle	kit-verbatim
skills/scientific-visualization/references/color_palettes.md	kit-verbatim
skills/scientific-visualization/references/journal_requirements.md	kit-verbatim
skills/scientific-visualization/references/matplotlib_examples.md	kit-verbatim
skills/scientific-visualization/references/publication_guidelines.md	kit-verbatim
skills/scientific-visualization/scripts/figure_export.py	kit-verbatim
skills/scientific-visualization/scripts/style_presets.py	kit-verbatim
skills/scientific-writing/SKILL.md	kit-verbatim
skills/scientific-writing/assets/REPORT_FORMATTING_GUIDE.md	kit-verbatim
skills/scientific-writing/assets/scientific_report.sty	kit-verbatim
skills/scientific-writing/assets/scientific_report_template.tex	kit-verbatim
skills/scientific-writing/references/citation_styles.md	kit-verbatim
skills/scientific-writing/references/figures_tables.md	kit-verbatim
skills/scientific-writing/references/imrad_structure.md	kit-verbatim
skills/scientific-writing/references/professional_report_formatting.md	kit-verbatim
skills/scientific-writing/references/reporting_guidelines.md	kit-verbatim
skills/scientific-writing/references/writing_principles.md	kit-verbatim
skills/scientific-writing/scripts/generate_image.py	kit-verbatim
skills/scientific-writing/scripts/generate_schematic.py	kit-verbatim
skills/scientific-writing/scripts/generate_schematic_ai.py	kit-verbatim
skills/scikit-bio/SKILL.md	kit-verbatim
skills/scikit-bio/references/api_reference.md	kit-verbatim
skills/scikit-learn/SKILL.md	kit-verbatim
skills/scikit-learn/references/model_evaluation.md	kit-verbatim
skills/scikit-learn/references/pipelines_and_composition.md	kit-verbatim
skills/scikit-learn/references/preprocessing.md	kit-verbatim
skills/scikit-learn/references/quick_reference.md	kit-verbatim
skills/scikit-learn/references/supervised_learning.md	kit-verbatim
skills/scikit-learn/references/unsupervised_learning.md	kit-verbatim
skills/scikit-learn/scripts/classification_pipeline.py	kit-verbatim
skills/scikit-learn/scripts/clustering_analysis.py	kit-verbatim
skills/scikit-survival/SKILL.md	kit-verbatim
skills/scikit-survival/references/competing-risks.md	kit-verbatim
skills/scikit-survival/references/cox-models.md	kit-verbatim
skills/scikit-survival/references/data-handling.md	kit-verbatim
skills/scikit-survival/references/ensemble-models.md	kit-verbatim
skills/scikit-survival/references/evaluation-metrics.md	kit-verbatim
skills/scikit-survival/references/svm-models.md	kit-verbatim
skills/scvelo/SKILL.md	kit-verbatim
skills/scvelo/references/velocity_models.md	kit-verbatim
skills/scvelo/scripts/rna_velocity_workflow.py	kit-verbatim
skills/scvi-tools/SKILL.md	kit-verbatim
skills/scvi-tools/references/differential-expression.md	kit-verbatim
skills/scvi-tools/references/models-atac-seq.md	kit-verbatim
skills/scvi-tools/references/models-multimodal.md	kit-verbatim
skills/scvi-tools/references/models-scrna-seq.md	kit-verbatim
skills/scvi-tools/references/models-spatial.md	kit-verbatim
skills/scvi-tools/references/models-specialized.md	kit-verbatim
skills/scvi-tools/references/theoretical-foundations.md	kit-verbatim
skills/scvi-tools/references/workflows.md	kit-verbatim
skills/seaborn/SKILL.md	kit-verbatim
skills/seaborn/references/examples.md	kit-verbatim
skills/seaborn/references/function_reference.md	kit-verbatim
skills/seaborn/references/objects_interface.md	kit-verbatim
skills/segment-anything/SKILL.md	kit-verbatim
skills/segment-anything/references/advanced-usage.md	kit-verbatim
skills/segment-anything/references/troubleshooting.md	kit-verbatim
skills/sentence-transformers/SKILL.md	kit-verbatim
skills/sentence-transformers/references/models.md	kit-verbatim
skills/sentencepiece/SKILL.md	kit-verbatim
skills/sentencepiece/references/algorithms.md	kit-verbatim
skills/sentencepiece/references/training.md	kit-verbatim
skills/session-continuity/SKILL.md	kit-adapted
skills/session-start-hook/SKILL.md	first-party
skills/sglang/SKILL.md	kit-verbatim
skills/sglang/references/deployment.md	kit-verbatim
skills/sglang/references/radix-attention.md	kit-verbatim
skills/sglang/references/structured-generation.md	kit-verbatim
skills/shap/SKILL.md	kit-verbatim
skills/shap/references/explainers.md	kit-verbatim
skills/shap/references/plots.md	kit-verbatim
skills/shap/references/theory.md	kit-verbatim
skills/shap/references/workflows.md	kit-verbatim
skills/simpo/SKILL.md	kit-verbatim
skills/simpo/references/datasets.md	kit-verbatim
skills/simpo/references/hyperparameters.md	kit-verbatim
skills/simpo/references/loss-functions.md	kit-verbatim
skills/simpy/SKILL.md	kit-verbatim
skills/simpy/references/events.md	kit-verbatim
skills/simpy/references/monitoring.md	kit-verbatim
skills/simpy/references/process-interaction.md	kit-verbatim
skills/simpy/references/real-time.md	kit-verbatim
skills/simpy/references/resources.md	kit-verbatim
skills/simpy/scripts/basic_simulation_template.py	kit-verbatim
skills/simpy/scripts/resource_monitor.py	kit-verbatim
skills/skill-creator/SKILL.md	kit-verbatim
skills/skill-creator/license.txt	kit-verbatim
skills/skill-creator/scripts/init_skill.py	kit-verbatim
skills/skill-creator/scripts/package_skill.py	kit-verbatim
skills/skill-creator/scripts/quick_validate.py	kit-verbatim
skills/skypilot/SKILL.md	kit-verbatim
skills/skypilot/references/advanced-usage.md	kit-verbatim
skills/skypilot/references/troubleshooting.md	kit-verbatim
skills/slime/SKILL.md	kit-verbatim
skills/slime/references/api-reference.md	kit-verbatim
skills/slime/references/troubleshooting.md	kit-verbatim
skills/soft-skill/SKILL.md	kit-verbatim
skills/solana-auditor/README.md	kit-verbatim
skills/solana-auditor/SKILL.md	kit-verbatim
skills/solana-auditor/VERSION	kit-verbatim
skills/solana-auditor/assets/docs/README.md	kit-verbatim
skills/solana-auditor/assets/findings/README.md	kit-verbatim
skills/solana-auditor/references/attack-vectors/attack-vectors-1.md	kit-verbatim
skills/solana-auditor/references/attack-vectors/attack-vectors-2.md	kit-verbatim
skills/solana-auditor/references/attack-vectors/attack-vectors-3.md	kit-verbatim
skills/solana-auditor/references/attack-vectors/attack-vectors-4.md	kit-verbatim
skills/solana-auditor/references/attack-vectors/attack-vectors-5.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/access-control-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/economic-security-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/execution-trace-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/first-principles-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/invariant-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/math-precision-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/periphery-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/shared-rules.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/solana-protocol-agent.md	kit-verbatim
skills/solana-auditor/references/hacking-agents/vector-scan-agent.md	kit-verbatim
skills/solana-auditor/references/judging.md	kit-verbatim
skills/solana-auditor/references/report-formatting.md	kit-verbatim
skills/speculative-decoding/SKILL.md	kit-verbatim
skills/speculative-decoding/references/lookahead.md	kit-verbatim
skills/speculative-decoding/references/medusa.md	kit-verbatim
skills/stable-baselines3/SKILL.md	kit-verbatim
skills/stable-baselines3/references/algorithms.md	kit-verbatim
skills/stable-baselines3/references/callbacks.md	kit-verbatim
skills/stable-baselines3/references/custom_environments.md	kit-verbatim
skills/stable-baselines3/references/vectorized_envs.md	kit-verbatim
skills/stable-baselines3/scripts/custom_env_template.py	kit-verbatim
skills/stable-baselines3/scripts/evaluate_agent.py	kit-verbatim
skills/stable-baselines3/scripts/train_rl_agent.py	kit-verbatim
skills/stable-diffusion/SKILL.md	kit-verbatim
skills/stable-diffusion/references/advanced-usage.md	kit-verbatim
skills/stable-diffusion/references/troubleshooting.md	kit-verbatim
skills/statistical-analysis/SKILL.md	kit-verbatim
skills/statistical-analysis/references/assumptions_and_diagnostics.md	kit-verbatim
skills/statistical-analysis/references/bayesian_statistics.md	kit-verbatim
skills/statistical-analysis/references/effect_sizes_and_power.md	kit-verbatim
skills/statistical-analysis/references/reporting_standards.md	kit-verbatim
skills/statistical-analysis/references/test_selection_guide.md	kit-verbatim
skills/statistical-analysis/scripts/assumption_checks.py	kit-verbatim
skills/statistical-power/SKILL.md	kit-verbatim
skills/statistical-power/references/closed_form_recipes.md	kit-verbatim
skills/statistical-power/references/effect_sizes.md	kit-verbatim
skills/statistical-power/references/simulation_based_power.md	kit-verbatim
skills/statistical-power/scripts/power.py	kit-verbatim
skills/statistical-power/scripts/simulate_power.py	kit-verbatim
skills/statsmodels/SKILL.md	kit-verbatim
skills/statsmodels/references/discrete_choice.md	kit-verbatim
skills/statsmodels/references/glm.md	kit-verbatim
skills/statsmodels/references/linear_models.md	kit-verbatim
skills/statsmodels/references/stats_diagnostics.md	kit-verbatim
skills/statsmodels/references/time_series.md	kit-verbatim
skills/string_database/SKILL.md	kit-verbatim
skills/string_database/references/citation.bib	kit-verbatim
skills/string_database/references/enrichment.md	kit-verbatim
skills/string_database/references/interactions.md	kit-verbatim
skills/string_database/references/mapping.md	kit-verbatim
skills/string_database/references/valuesranks.md	kit-verbatim
skills/string_database/scripts/string_cli.py	kit-verbatim
skills/swanlab/SKILL.md	kit-verbatim
skills/swanlab/references/integrations.md	kit-verbatim
skills/swanlab/references/visualization.md	kit-verbatim
skills/sympy/SKILL.md	kit-verbatim
skills/sympy/references/advanced-topics.md	kit-verbatim
skills/sympy/references/code-generation-printing.md	kit-verbatim
skills/sympy/references/core-capabilities.md	kit-verbatim
skills/sympy/references/matrices-linear-algebra.md	kit-verbatim
skills/sympy/references/physics-mechanics.md	kit-verbatim
skills/systems-paper-writing/SKILL.md	kit-verbatim
skills/systems-paper-writing/references/checklist.md	kit-verbatim
skills/systems-paper-writing/references/reviewer-guidelines.md	kit-verbatim
skills/systems-paper-writing/references/section-blueprints.md	kit-verbatim
skills/systems-paper-writing/references/systems-conferences.md	kit-verbatim
skills/systems-paper-writing/references/writing-patterns.md	kit-verbatim
skills/systems-paper-writing/templates/asplos2027/main.tex	kit-verbatim
skills/systems-paper-writing/templates/asplos2027/references.bib	kit-verbatim
skills/systems-paper-writing/templates/nsdi2027/main.tex	kit-verbatim
skills/systems-paper-writing/templates/nsdi2027/references.bib	kit-verbatim
skills/systems-paper-writing/templates/nsdi2027/usenix-2020-09.sty	kit-verbatim
skills/systems-paper-writing/templates/osdi2026/main.tex	kit-verbatim
skills/systems-paper-writing/templates/osdi2026/references.bib	kit-verbatim
skills/systems-paper-writing/templates/osdi2026/usenix-2020-09.sty	kit-verbatim
skills/systems-paper-writing/templates/sosp2026/main.tex	kit-verbatim
skills/systems-paper-writing/templates/sosp2026/references.bib	kit-verbatim
skills/tamarind/SKILL.md	kit-verbatim
skills/tamarind/references/api_reference.md	kit-verbatim
skills/tamarind/references/examples.md	kit-verbatim
skills/tamarind/references/tool_catalog.md	kit-verbatim
skills/tamarind/references/workflows.md	kit-verbatim
skills/taste-skill/SKILL.md	kit-verbatim
skills/tensorboard/SKILL.md	kit-verbatim
skills/tensorboard/references/integrations.md	kit-verbatim
skills/tensorboard/references/profiling.md	kit-verbatim
skills/tensorboard/references/visualization.md	kit-verbatim
skills/tensorrt-llm/SKILL.md	kit-verbatim
skills/tensorrt-llm/references/multi-gpu.md	kit-verbatim
skills/tensorrt-llm/references/optimization.md	kit-verbatim
skills/tensorrt-llm/references/serving.md	kit-verbatim
skills/theming-components/README.md	kit-verbatim
skills/theming-components/SKILL.md	kit-verbatim
skills/theming-components/SKILL_CHAINING_ARCHITECTURE.md	kit-verbatim
skills/theming-components/config.js	kit-verbatim
skills/theming-components/examples/ThemeProvider.tsx	kit-verbatim
skills/theming-components/examples/ThemeToggle.tsx	kit-verbatim
skills/theming-components/examples/TokenUsageExample.tsx	kit-verbatim
skills/theming-components/examples/theme-switcher.html	kit-verbatim
skills/theming-components/outputs.yaml	kit-verbatim
skills/theming-components/package.json	kit-verbatim
skills/theming-components/references/accessibility-tokens.md	kit-verbatim
skills/theming-components/references/color-system.md	kit-verbatim
skills/theming-components/references/component-integration.md	kit-verbatim
skills/theming-components/references/logical-properties.md	kit-verbatim
skills/theming-components/references/spacing-system.md	kit-verbatim
skills/theming-components/references/style-dictionary-setup.md	kit-verbatim
skills/theming-components/references/theme-switching.md	kit-verbatim
skills/theming-components/references/typography-system.md	kit-verbatim
skills/theming-components/scripts/generate_color_scale.py	kit-verbatim
skills/theming-components/scripts/validate_contrast.py	kit-verbatim
skills/theming-components/scripts/validate_logical_properties.py	kit-verbatim
skills/theming-components/scripts/validate_tokens.py	kit-verbatim
skills/theming-components/tokens/components/button.json	kit-verbatim
skills/theming-components/tokens/components/chart.json	kit-verbatim
skills/theming-components/tokens/components/input.json	kit-verbatim
skills/theming-components/tokens/global/borders.json	kit-verbatim
skills/theming-components/tokens/global/colors.json	kit-verbatim
skills/theming-components/tokens/global/motion.json	kit-verbatim
skills/theming-components/tokens/global/shadows.json	kit-verbatim
skills/theming-components/tokens/global/spacing.json	kit-verbatim
skills/theming-components/tokens/global/typography.json	kit-verbatim
skills/theming-components/tokens/global/z-index.json	kit-verbatim
skills/theming-components/tokens/languages/ar.json	kit-verbatim
skills/theming-components/tokens/languages/ja.json	kit-verbatim
skills/theming-components/tokens/themes/dark.json	kit-verbatim
skills/theming-components/tokens/themes/high-contrast.json	kit-verbatim
skills/theming-components/tokens/themes/light.json	kit-verbatim
skills/thermo-nuclear-review/SKILL.md	kit-verbatim
skills/tiledbvcf/SKILL.md	kit-verbatim
skills/timesfm-forecasting/SKILL.md	kit-verbatim
skills/timesfm-forecasting/examples/anomaly-detection/detect_anomalies.py	kit-verbatim
skills/timesfm-forecasting/examples/anomaly-detection/output/anomaly_detection.json	kit-verbatim
skills/timesfm-forecasting/examples/anomaly-detection/output/anomaly_detection.png	kit-verbatim
skills/timesfm-forecasting/examples/covariates-forecasting/demo_covariates.py	kit-verbatim
skills/timesfm-forecasting/examples/covariates-forecasting/output/covariates_data.png	kit-verbatim
skills/timesfm-forecasting/examples/covariates-forecasting/output/covariates_metadata.json	kit-verbatim
skills/timesfm-forecasting/examples/covariates-forecasting/output/sales_with_covariates.csv	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/README.md	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/generate_animation_data.py	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/generate_gif.py	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/generate_html.py	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/output/animation_data.json	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/output/forecast_animation.gif	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/output/forecast_output.csv	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/output/forecast_output.json	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/output/forecast_visualization.png	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/output/interactive_forecast.html	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/run_example.sh	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/run_forecast.py	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/temperature_anomaly.csv	kit-verbatim
skills/timesfm-forecasting/examples/global-temperature/visualize_forecast.py	kit-verbatim
skills/timesfm-forecasting/references/api_reference.md	kit-verbatim
skills/timesfm-forecasting/references/data_preparation.md	kit-verbatim
skills/timesfm-forecasting/references/system_requirements.md	kit-verbatim
skills/timesfm-forecasting/scripts/check_system.py	kit-verbatim
skills/timesfm-forecasting/scripts/forecast_csv.py	kit-verbatim
skills/torch-geometric/SKILL.md	kit-verbatim
skills/torch-geometric/references/custom_datasets.md	kit-verbatim
skills/torch-geometric/references/explainability.md	kit-verbatim
skills/torch-geometric/references/heterogeneous.md	kit-verbatim
skills/torch-geometric/references/link_prediction.md	kit-verbatim
skills/torch-geometric/references/message_passing.md	kit-verbatim
skills/torch-geometric/references/scaling.md	kit-verbatim
skills/torchdrug/SKILL.md	kit-verbatim
skills/torchdrug/references/core_concepts.md	kit-verbatim
skills/torchdrug/references/datasets.md	kit-verbatim
skills/torchdrug/references/knowledge_graphs.md	kit-verbatim
skills/torchdrug/references/models_architectures.md	kit-verbatim
skills/torchdrug/references/molecular_generation.md	kit-verbatim
skills/torchdrug/references/molecular_property_prediction.md	kit-verbatim
skills/torchdrug/references/protein_modeling.md	kit-verbatim
skills/torchdrug/references/retrosynthesis.md	kit-verbatim
skills/torchforge/SKILL.md	kit-verbatim
skills/torchforge/references/api-reference.md	kit-verbatim
skills/torchforge/references/troubleshooting.md	kit-verbatim
skills/torchtitan/SKILL.md	kit-verbatim
skills/torchtitan/references/checkpoint.md	kit-verbatim
skills/torchtitan/references/custom-models.md	kit-verbatim
skills/torchtitan/references/float8.md	kit-verbatim
skills/torchtitan/references/fsdp.md	kit-verbatim
skills/trace-the-chain/SKILL.md	kit-verbatim
skills/transformer-lens/SKILL.md	kit-verbatim
skills/transformer-lens/references/README.md	kit-verbatim
skills/transformer-lens/references/api.md	kit-verbatim
skills/transformer-lens/references/tutorials.md	kit-verbatim
skills/transformers/SKILL.md	kit-verbatim
skills/transformers/references/generation.md	kit-verbatim
skills/transformers/references/models.md	kit-verbatim
skills/transformers/references/pipelines.md	kit-verbatim
skills/transformers/references/tokenizers.md	kit-verbatim
skills/transformers/references/training.md	kit-verbatim
skills/treatment-plans/SKILL.md	kit-verbatim
skills/treatment-plans/assets/STYLING_QUICK_REFERENCE.md	kit-verbatim
